自然,しぜん,"nature,spontaneous"
吐く,はく,"(1) to breathe,(2) to tell (lies),(3) to vomit,to disgorge"
宛名,あてな,"address,direction"
訪ねる,たずねる,to visit
決る,きまる,to be decided
熱する,ねっする,to heat
生産,せいさん,"production,manufacture"
世話,せわ・する,to look after
光る,ひかる,"to shine,to glitter"
切符,きっぷ,Ticket
丈夫,じょうぶ,"strong, durable"
揉む,もむ,"to rub,to crumple (up),to wrinkle"
政府,せいふ,"government,administration"
同時,どうじ,"simultaneous(ly),concurrent,same time,synchronous"
否,いや,"no,the noes"
人物,じんぶつ,"character,personality,person,man,personage,talented man"
泳ぎ,およぎ,swimming
歌手,かしゅ,singer
飽きる,あきる,"to get tired of,to lose interest in,to have enough"
珍しい,めずらしい,rare
絶対,ぜったい,"absolute,unconditional,absoluteness"
騒々しい,そうぞうしい,"noisy,boisterous"
胸,むね,"breast,chest"
粗い,あらい,"coarse,rough"
果物,くだもの,Fruit
部品,ぶひん,"parts,accessories"
対象,たいしょう,"target,object (of worship, study, etc),subject (of taxation, etc)"
気温,きおん,temperature
亡くなる,なくなる,to die
長女,ちょうじょ,eldest daughter
冷たい,つめたい,cold to the touch
趣味,しゅみ,hobby
巨大,きょだい,"huge,gigantic,enormous"
説,せつ,theory
腰,こし,hip
都市,とし,"town,city,municipal,urban"
吠える,ほえる,"to bark,to bay,to howl,to bellow,to roar,to cry"
背中,せなか,back of the body
隔てる,へだてる,to be shut out
騒ぐ,さわぐ,"to make noise,to be excited"
ご存じ,ごぞんじ,"knowing,acquaintance"
濁る,にごる,"to become muddy,to get impure"
さ来月,さらいげつ,the month after next
独立,どくりつ,"independence (e.g. Ind. Day),self-support"
物差し,ものさし,"ruler,measure"
交差点,こうさてん,intersection
貼る,はる,to stick
跳ぶ,とぶ,"to jump,to fly,to leap"
基,もと,basis
終点,しゅうてん,"terminus,last stop (e.g train)"
案,あん,"plan,suffix meaning draft"
審判,しんぱん,"refereeing,trial,judgement,umpire,referee"
試し,ためし,"trial,test"
緯度,いど,latitude (nav.)
着替え,きがえ,"changing clothes,change of clothes"
手頃,てごろ,"moderate,handy"
失望,しつぼう,"disappointment,despair"
主張,しゅちょう,"claim,request,insistence,assertion"
突く,つく,"(1) to thrust,to strike,(2) to poke"
慣れる,なれる,to grow accustomed to
映画,えいが,movie
大学生,だいがくせい,university student
踊り,おどり,a dance
丸い,まるい,"round,circular,spherical"
役に立つ,やくにたつ,to be helpful
広場,ひろば,plaza
誰か,だれか,"someone,somebody"
小包,こづつみ,"parcel,package"
見学,けんがく,"inspection,study by observation,field trip"
測る,はかる,"to measure,to weigh,to survey"
傷,きず,"wound,injury,hurt,cut"
構成,こうせい,"organization,composition"
採る,とる,"(1) to adopt (measure, proposal),(2) to pick (fruit)"
纏める,まとめる,"to put in order,to collect,to bring to a conclusion"
変える,かえる,to change
悲劇,ひげき,tragedy
学会,がっかい,"scientific society,academic meeting"
筋,すじ,"muscle,string,line"
市民,しみん,citizen
逮捕,たいほ,"arrest,apprehension,capture"
発達,はったつ,"development,growth"
祭日,さいじつ,"national holiday,festival day"
命ずる,めいずる,"to command,to appoint"
作曲,さっきょく,"composition,setting (of music)"
真っ赤,まっか,"deep red,flushed (of face)"
話し掛ける,はなしかける,"to accost a person,to talk (to someone)"
書物,しょもつ,books
匂う,におう,"to be fragrant,to smell,to stink"
尻,しり,"buttocks,bottom"
布団,ふとん,"Japanese bedding, futon"
泉,いずみ,"spring,fountain"
王子,おうじ,prince
引越し,ひっこし,"moving (dwelling etc.),changing residence"
欠陥,けっかん,"defect,fault,deficiency"
美容,びよう,beauty of figure or form
和英,わえい,Japanese-English
得る,える,"to get,to gain,to win"
兄弟,きょうだい,(humble) siblings
宿,やど,"inn,lodging"
俳句,はいく,haiku poetry
中身,なかみ,"contents,interior,substance,filling,(sword) blade"
入口,いりぐち,entrance
架空,かくう,"aerial,overhead,fiction,fanciful"
円,まる,"circle,money"
貴重,きちょう,"precious,valuable"
八百屋,やおや,greengrocer
組合,くみあい,"association,union"
短所,たんしょ,"(1) defect,demerit,weak point,(2) disadvantage"
急行,きゅうこう,"speedy, express"
演奏,えんそう,musical performance
叔母さん,おばさん,"(1) aunt,(2) middle-aged lady"
朝御飯,あさごはん,breakfast
鉄,てつ,iron
話し合う,はなしあう,"to discuss,to talk together"
捕える,とらえる,"to seize,to grasp,to capture,to arrest"
上京,じょうきょう,proceeding to the capital (Tokyo)
医学,いがく,medical science
豆,まめ,"beans,peas"
工芸,こうげい,industrial arts
突っ込む,つっこむ,"to plunge into,to go into deeply"
交替,こうたい,"alternation,change,relief,relay,shift"
終了,しゅうりょう,"end,close,termination"
為る,なる,"to change,to be of use,to reach to"
載せる,のせる,"to place on (something),to take on board,to give a ride"
恐縮,きょうしゅく,"shame,very kind of you,sorry to trouble"
複写,ふくしゃ,"copy,duplicate"
例える,たとえる,"to compare,to liken,to speak figuratively,to illustrate,to use a simile"
割る,わる,"to divide,to cut,to break,to halve"
薬缶,やかん,kettle
削る,けずる,"to cut down little by little,to take a percentage"
将棋,しょうぎ,Japanese chess
原稿,げんこう,"manuscript,copy"
記念,きねん,"commemoration,memory"
競馬,けいば,horse racing
学部,がくぶ,"department of a university,undergraduate"
葉,は,leaf
受け持つ,うけもつ,to take (be in) charge of
八,はち,eight
秋,あき,autumn
うまい,うまい,delicious
幼稚園,ようちえん,kindergarten
閉める,しめる,to close something
被る,かぶる,to suffer
負ける,まける,to lose
貨物,かもつ,"cargo,freight"
何々,なになに,"such and such,What?"
字引,じびき,Dictionary
信じる,しんじる,"to believe,to place trust in"
友,とも,"friend,companion,pal"
気体,きたい,"vapour,gas"
深い,ふかい,deep
便,びん,"way,means"
卑怯,ひきょう,"cowardice,meanness,unfairness"
知らせる,しらせる,to notify
不平,ふへい,"complaint,discontent,dissatisfaction"
真っ暗,まっくら,"total darkness,shortsightedness,pitch dark"
動物,どうぶつ,animal
毎日,まいにち,every day
響き,ひびき,"echo,sound,reverberation,noise"
女子,じょし,"woman,girl"
箒,ほうき,(n) broom
三,さん,Three
著す,あらわす,"to write,to publish"
纏まる,まとまる,"to be collected,to be settled,to be in order"
改造,かいぞう,"(1) remodeling,(2) modding (comp)"
お気の毒に,おきのどくに,my sympathies; that's too bad; my condolences
浴衣,ゆかた,"bathrobe,informal summer kimono,yukata"
注ぐ,そそぐ,"to pour (into),to irrigate,to pay,to fill,to feed (e.g. a fire)"
四捨五入,ししゃごにゅう,rounding up (fractions)
風,かぜ,Wind
日,にち,"sun,sunshine,day"
塞ぐ,ふさぐ,"to stop up,to close up,to block (up)"
洋品店,ようひんてん,shop which handles Western-style apparel and accessories
官庁,かんちょう,"government office,authorities"
短い,みじかい,short
区切る,くぎる,"to punctuate,to cut off,to mark off,to stop,to put an end to"
高校,こうこう,high school
発車,はっしゃ,departure of a vehicle
話す,はなす,to speak
加熱,かねつ,heating
漢字,かんじ,Chinese character
養分,ようぶん,"nourishment,nutrient"
際,さい,"on the occasion of,circumstances"
吸う,すう,"to smoke, to suck"
向こう,むこう,over there
短期,たんき,short term
効果,こうか,"effect,effectiveness,efficacy,result"
稀,まれ,"rare,seldom"
座席,ざせき,seat
訴える,うったえる,"to sue (a person),to resort to,to appeal to"
免許,めんきょ,"license,permit,licence,certificate"
間違える,まちがえる,to make a mistake
寺,てら,temple
豚肉,ぶたにく,pork
侵入,しんにゅう,"penetration,invasion,raid,aggression,trespass"
積極的,せっきょくてき,"positive,active,proactive"
笑顔,えがお,smiling face
症状,しょうじょう,"symptoms,condition"
小麦,こむぎ,wheat
飛行,ひこう,aviation
見付ける,みつける,"to be familiar,to discover,to detect"
一流,いちりゅう,"first class,top grade,foremost,top-notch"
筆記,ひっき,"(taking) notes,copying"
断る,ことわる,"to refuse,to decline,to dismiss"
殺す,ころす,to kill
移す,うつす,"to remove,to transfer,to infect"
特長,とくちょう,"forte,merit"
見付かる,みつかる,"to be found,to be discovered"
引き出す,ひきだす,to withdraw
道具,どうぐ,"tool,means"
仲直り,なかなおり,"reconciliation,make peace with"
丸,まる,"circle,full (month),perfection,purity,suffix for ship names"
台,だい,"stand,rack,table,support"
指導,しどう,"leadership,guidance,coaching"
青年,せいねん,"youth,young man"
川/河,かわ,River
鉄砲,てっぽう,gun
通過,つうか,"passage through,passing"
卒直,そっちょく,"frankness,candour,openheartedness"
見本,みほん,sample
人命,じんめい,(human) life
条件,じょうけん,"conditions,terms"
表現,ひょうげん,"expression,presentation,representation (math)"
祝日,しゅくじつ,national holiday
慶び,よろこび,"(n) (a) joy,(a) delight,rapture,pleasure,gratification,rejoicing,congratulations,felicitations"
花嫁,はなよめ,bride
数,かず,"number,figure"
扇ぐ,あおぐ,"to fan,to flap"
流域,りゅういき,(river) basin
左右,さゆう,"(1) left and right,(2) influence,control,domination"
弱い,よわい,weak
看病,かんびょう,nursing (a patient)
矢印,やじるし,directing arrow
程,ほど,"degree,extent,bounds,limit"
言葉遣い,ことばづかい,"speech,expression,wording"
貸す,かす,to lend
反抗,はんこう,"opposition,resistance"
嫌う,きらう,"to hate,to dislike,to loathe"
困難,こんなん,"difficulty,distress"
印,しるし,"(1) mark,(2) symbol,(3) evidence"
破れる,やぶれる,"to get torn,to wear out"
温暖,おんだん,warmth
機械,きかい,"machine,mechanism"
桜,さくら,"cherry blossom,cherry tree"
聞く,きく,"to hear, to listen to, to ask"
お皿,おさら,"plate, dish"
都合,つごう,"circumstances,convenience"
嵐,あらし,"storm,tempest"
覚悟,かくご,"resolution,resignation,readiness,preparedness"
下,げ,"under,below,beneath"
寧ろ,むしろ,"rather,better,instead"
