炊事,すいじ,"cooking,culinary arts"
水蒸気,すいじょうき,"water vapour,steam"
水素,すいそ,hydrogen
垂直,すいちょく,"vertical,perpendicular"
推定,すいてい,"presumption,assumption,estimation"
水滴,すいてき,drop of water
水筒,すいとう,"canteen,flask,water bottle"
随筆,ずいひつ,"essays,miscellaneous writings"
水分,すいぶん,moisture
水平,すいへい,"water level,horizon"
水平線,すいへいせん,horizon
水曜,すいよう,Wednesday
末っ子,すえっこ,youngest child
図鑑,ずかん,picture book
杉,すぎ,Japanese cedar
好き嫌い,すききらい,"likes and dislikes,taste"
好き好き,すきずき,matter of taste
透き通る,すきとおる,to be(come) transparent
隙間,すきま,"crevice,crack,gap,opening"
図形,ずけい,figure
鈴,すず,bell
涼む,すずむ,"to cool oneself,to cool off,to enjoy evening cool"
棄てる,すてる,to throw away; to cast away; to dump; to discard
素直,すなお,"obedient,meek,docile,unaffected"
頭脳,ずのう,"head,brains,intellect"
図表,ずひょう,"chart,diagram,graph"
住まい,すまい,"dwelling,house,residence,address"
墨,すみ,ink
澄む/清む,すむ,"to clear (e.g. weather),to become transparent"
相撲,すもう,sumo wrestling
掏摸,すり,pickpocket
刷る,する,to print
狡い,ずるい,"sly,cunning"
寸法,すんぽう,"measurement,size,dimension"
姓,せい,"surname,family name"
税関,ぜいかん,customs house
製作,せいさく,"manufacture,production"
制作,せいさく,"work (film, book)"
性質,せいしつ,"nature,property,disposition"
清書,せいしょ,clean copy
青少年,せいしょうねん,"youth,young person"
整数,せいすう,integer
清掃,せいそう,cleaning
生存,せいぞん,"existence,being,survival"
生長,せいちょう,"growth,increment"
政党,せいとう,(member of) political party
生年月日,せいねんがっぴ,birth date
性能,せいのう,"ability,efficiency"
整備,せいび,"adjustment,completion,consolidation"
成分,せいぶん,"ingredient,component,composition"
性別,せいべつ,"distinction by sex,sex,gender"
正方形,せいほうけい,square
正門,せいもん,"main gate,main entrance"
成立,せいりつ,"coming into existence,arrangements,establishment,completion"
西暦,せいれき,"Christian Era,anno domini (A.D.)"
背負う,せおう,"to be burdened with,to carry on back or shoulder"
赤道,せきどう,equator
折角,せっかく,"with trouble,at great pains,long-awaited"
接近,せっきん,"getting closer,drawing nearer,approaching"
石鹸,せっけん,soap
接する,せっする,"to come in contact with,to connect,to attend,to receive"
接続,せつぞく,"(1) connection,union,join,link,(2) changing trains"
瀬戸物,せともの,"earthenware,crockery,china"
迫る,せまる,"to draw near,to press"
攻める,せめる,"to attack,to assault"
栓,せん,"stopper,cork,stopcock"
前後,ぜんご,"around,throughout,front and back,before and behind,before and after"
洗剤,せんざい,"detergent,washing material"
全集,ぜんしゅう,complete works
全身,ぜんしん,"the whole body,full-length (portrait)"
扇子,せんす,folding fan
専制,せんせい,"despotism,autocracy"
先々月,せんせんげつ,month before last
先々週,せんせんしゅう,week before last
先祖,せんぞ,ancestor
先端,せんたん,"pointed end,tip,fine point"
宣伝,せんでん,"propaganda,publicity"
先頭,せんとう,"head,lead,vanguard,first"
全般,ぜんぱん,"(the) whole,universal,wholly,general"
扇風機,せんぷうき,electric fan
線路,せんろ,"line,track,roadbed"
相違,そうい,"difference,discrepancy,variation"
雑巾,ぞうきん,"house-cloth,dust cloth"
増減,ぞうげん,"increase and decrease,fluctuation"
倉庫,そうこ,"storehouse,warehouse,godown"
相互,そうご,"mutual,reciprocal"
創作,そうさく,"production,literary creation,work"
葬式,そうしき,funeral
造船,ぞうせん,shipbuilding
騒々しい,そうぞうしい,"noisy,boisterous"
増大,ぞうだい,enlargement
送別,そうべつ,"farewell,send-off"
草履,ぞうり,"zoori (Japanese footwear),sandals"
総理大臣,そうりだいじん,Prime Minister
送料,そうりょう,"postage,carriage"
属する,ぞくする,"to belong to,to come under,to be affiliated with,to be subject to"
続々,ぞくぞく,"successively,one after another"
速達,そくたつ,"express,special delivery"
測定,そくてい,measurement
測量,そくりょう,"measurement,surveying"
速力,そくりょく,speed
素質,そしつ,"character,qualities,genius"
祖先,そせん,ancestor
卒直,そっちょく,"frankness,candour,openheartedness"
具える,そなえる,to be furnished with
その頃,そのころ,at that time; in those days; at that moment; then
蕎麦,そば,soba (buckwheat noodles)
剃る,そる,to shave
逸れる,それる,"to stray (turn) from subject,to get lost,to go astray"
揃う,そろう,"to become complete,to be equal,to be all present,to gather"
揃える,そろえる,"to put things in order,to arrange,to make uniform,to get something ready"
算盤,そろばん,abacus
存じる/存ずる,ぞんじる,"to think, feel, consider, know, etc.(humble)"
損得,そんとく,"loss and gain,advantage and disadvantage"
田ぼ,たんぼ,"paddy field,farm"
退院,たいいん,leaving hospital
大学院,だいがくいん,graduate school
大工,だいく,carpenter
体系,たいけい,"system,organization"
太鼓,たいこ,"drum,tambourine"
対策,たいさく,"counter-plan,counter-measure"
大して,たいして,"(not so) much,(not) very"
対照,たいしょう,"contrast,antithesis,comparison"
大小,だいしょう,size
体制,たいせい,"order,system,structure,set-up,organization"
体積,たいせき,"capacity,volume"
大層,たいそう,"very much,exaggerated,very fine"
体操,たいそう,"gymnastics,physical exercises,calisthenics"
大分,だいぶん,"considerably,greatly,a lot"
大木,たいぼく,large tree
題名,だいめい,title
代名詞,だいめいし,pronoun
Ͼ立,たいりつ,"confrontation,opposition,antagonism"
田植え,たうえ,rice planting
絶えず,たえず,constantly
楕円,だえん,ellipse
高める,たかめる,"to raise,to lift,to boost"
耕す,たがやす,"to till,to plow,to cultivate"
滝,たき,waterfall
炊く,たく,"to boil,to cook"
焚く,たく,"to burn,to kindle,to build a fire"
蓄える,たくわえる,"to store,to lay in stock"
竹,たけ,"bamboo,middle (of a three-tier ranking system)"
助かる,たすかる,"to be saved,to be rescued,to survive,to be helpful"
只,ただ,"free of charge,mere,sole,only,usual,common"
但し,ただし,"but,however,provided that"
畳む,たたむ,to fold (clothes)
立ち止まる,たちどまる,"to stop,to halt,to stand still"
建つ,たつ,"to erect,to be erected,to be built"
発つ,たつ,"to depart (on a plane, train, etc.)"
脱線,だっせん,"derailment,digression"
妥当,だとう,"valid,proper,right,appropriate"
例える,たとえる,"to compare,to liken,to speak figuratively,to illustrate,to use a simile"
頼もしい,たのもしい,"reliable,trustworthy,hopeful,promising"
足袋,たび,"tabi,Japanese socks (with split toe)"
溜まる,たまる,"to collect,to gather,to save"
溜息,ためいき,a sigh
溜める,ためる,"to amass,to accumulate"
足る,たる,"to be sufficient,to be enough"
段階,だんかい,"gradation,grade,stage"
短期,たんき,short term
炭鉱,たんこう,"coal mine,coal pit"
短所,たんしょ,"(1) defect,demerit,weak point,(2) disadvantage"
淡水,たんすい,fresh water
断水,だんすい,water outage
単数,たんすう,singular (number)
団地,だんち,multi-unit apartments
断定,だんてい,"conclusion,decision"
短編,たんぺん,"short (e.g. story, film)"
誓う,ちかう,"to swear,to vow,to take an oath,to pledge"
地下水,ちかすい,underground water
近々,ちかぢか,"nearness,before long"
近付ける,ちかづける,"to bring near,to put close,to let come near,to associate with"
近寄る,ちかよる,"to approach,to draw near"
力強い,ちからづよい,"reassuring,emboldened"
地質,ちしつ,geological features
知人,ちじん,"friend,acquaintance"
地帯,ちたい,"area,zone"
縮む,ちぢむ,"to shrink,to be contracted"
縮める,ちぢめる,"to shorten,to reduce,to boil down,to shrink"
縮れる,ちぢれる,"to be wavy,to be curled"
地点,ちてん,"site,point on a map"
地名,ちめい,place name
茶色い,ちゃいろい,light brown; tawny
着々,ちゃくちゃく,steadily
茶碗,ちゃわん,"rice bowl,tea cup,teacup"
中間,ちゅうかん,"middle,midway,interim"
中旬,ちゅうじゅん,second third of a month
抽象,ちゅうしょう,abstract
中世,ちゅうせい,"Middle Ages,mediaeval times"
中性,ちゅうせい,"neuter gender,neutral (chem.),indifference,sterility"
中途,ちゅうと,"in the middle,half-way"
中年,ちゅうねん,middle-aged
超過,ちょうか,"excess,being more than"
彫刻,ちょうこく,"carving,engraving,sculpture"
長所,ちょうしょ,"(1) strong point,merit,(2) advantage"
長女,ちょうじょ,eldest daughter
調整,ちょうせい,"regulation,adjustment,tuning"
調節,ちょうせつ,"regulation,adjustment,control"
長短,ちょうたん,"length,long and short,+-"
頂点,ちょうてん,"top,summit"
長男,ちょうなん,eldest son
長方形,ちょうほうけい,"rectangle,oblong"
調味料,ちょうみりょう,"condiment,seasoning"
直後,ちょくご,immediately following
直線,ちょくせん,straight line
直前,ちょくぜん,just before
直通,ちょくつう,direct communication
直流,ちょくりゅう,direct current
貯蔵,ちょぞう,"storage,preservation"
直角,ちょっかく,right angle
直径,ちょっけい,diameter
散らかす,ちらかす,"to scatter around,to leave untidy"
散らかる,ちらかる,"to be in disorder,to lie scattered around"
散らす,ちらす,"to scatter,to disperse,to distribute"
塵紙,ちりがみ,"tissue paper,toilet paper"
散る,ちる,"to fall,to scatter (e.g. blossoms)"
追加,ついか,"addition,supplement,appendix"
通貨,つうか,currency
通勤,つうきん,commuting to work
通ずる,つうずる,"to run to,to lead to,to communicate,to understand"
通知,つうち,"notice,notification"
通帳,つうちょう,passbook
通訳,つうやく,interpretation
通用,つうよう,"popular use,circulation"
通路,つうろ,"passage,pathway"
付合う,つきあう,"to associate with,to keep company with,to get on with"
突き当たり,つきあたり,end (e.g. of street)
突き当たる,つきあたる,"to run into,to collide with"
月日,つきひ,"time,years,days"
点く,つく,"to catch fire,(electricity) comes on"
突く,つく,"(1) to thrust,to strike,(2) to poke"
次ぐ,つぐ,"to rank next to,to come after"
作る/造る,つくる,"to make,to create"
着ける,つける,"(1) to attach,to join,to add,to append"
点ける,つける,"to turn on,to switch on,to light up"
浸ける,つける,"to dip in,to soak"
伝わる,つたわる,"to be handed down,to be introduced,to be transmitted"
突っ込む,つっこむ,"to plunge into,to go into deeply"
務める,つとめる,"(1) to serve,to fill a post,to serve under,to work (for)"
努める,つとめる,"(1) to serve,to fill a post,to serve under,to work (for)"
綱,つな,rope
繋がり,つながり,"connection,link,relationship"
繋がる,つながる,"to be tied together,to be connected to,to be related to"
繋げる,つなげる,to connect
粒,つぶ,grain
潰す,つぶす,"to smash,to waste"
潰れる,つぶれる,"to be smashed,to go bankrupt"
詰まる,つまる,"to be blocked,to be packed"
積む,つむ,"to pile up,to stack"
爪,つめ,"fingernail or toenail,claw,talon,hoof"
艶,つや,"gloss,glaze"
強気,つよき,"firm,strong"
釣り合う,つりあう,"to balance,to be in harmony,to suit"
吊る,つる,to hang
吊す,つるす,to hang
出合い,であい,an encounter
手洗い,てあらい,"restroom,lavatory,hand-washing"
定員,ていいん,"fixed number of regular personnel,capacity (of boat, etc.)"
定価,ていか,established price
低下,ていか,"fall,decline,lowering,deterioration"
定期券,ていきけん,"commuter pass,season ticket"
定休日,ていきゅうび,regular holiday
停止,ていし,"suspension,interruption,stoppage,ban"
停車,ていしゃ,stopping (e.g. train)
停電,ていでん,failure of electricity
出入り,でいり,"in and out,coming and going,free association,income and expenditure,debits and credit"
出入口,でいりぐち,exit and entrance
手入れ,ていれ,"repairs,maintenance"
出掛ける,でかける,"to depart,to set out,to start,to be going out"
出来上がり,できあがり,"be finished,ready,made for,cut out"
出来上がる,できあがる,"(1) to be finished,to be ready,by definition,(2) to be very drunk"
的確,てきかく,"precise,accurate"
適確,てきかく,"precise,accurate"
手首,てくび,wrist
凸凹,でこぼこ,"unevenness,roughness,ruggedness"
手頃,てごろ,"moderate,handy"
手帳,てちょう,notebook
鉄橋,てっきょう,"railway bridge,iron bridge"
手続き,てつづき,"procedure,(legal) process,formalities"
鉄砲,てっぽう,gun
手拭い,てぬぐい,(hand) towel
手前,てまえ,"before,this side,we,you"
出迎え,でむかえ,"meeting,reception"
出迎える,でむかえる,"to meet,to greet"
照らす,てらす,"to shine on,to illuminate"
照る,てる,to shine
展開,てんかい,"develop,expansion (opposite of compression)"
伝記,でんき,"biography,life story"
電球,でんきゅう,light bulb
点数,てんすう,"marks,points,score,runs"
伝染,でんせん,contagion
電池,でんち,battery
点々,てんてん,"here and there,little by little"
転々,てんてん,moving from place to place; being passed around repeatedly
電柱,でんちゅう,"telephone pole,telegraph pole,lightpole"
天皇,てんのう,Emperor of Japan
電波,でんぱ,electro-magnetic wave
電流,でんりゅう,electric current
電力,でんりょく,electric power
問い合わせ,といあわせ,"enquiry,ENQ"
銅,どう,copper
統一,とういつ,"unity,consolidation,uniformity"
同格,どうかく,"the same rank,equality,apposition"
峠,とうげ,"ridge,(mountain) pass,difficult part"
統計,とうけい,"scattering,a scatter,dispersion"
動作,どうさ,"action,movements,motions,bearing,behaviour,manners"
東西,とうざい,"East and West,whole country"
当日,とうじつ,"appointed day,very day"
投書,とうしょ,"letter to the editor,letter from a reader,contribution"
登場,とうじょう,entry (on stage)
